idx;myDate;WKN;Name;Value;SMA;Einstiegspreis;Distance;Account;Trend
2998;2011-06-29;A1EWWW;Adidas;54,95;48,226484375;27,06;0,122356972247497;24,1631890260026;20: Rise
2999;2011-06-30;A1EWWW;Adidas;54,7;48,271484375;27,06;0,117523137568555;24,0532564098697;20: Rise
3000;2011-07-01;A1EWWW;Adidas;54,75;48,3211328125;27,06;0,117422231735159;24,0752429330963;20: Rise
3001;2011-07-04;A1EWWW;Adidas;54,98;48,38;27,06;0,120043652237177;24,1763809399385;20: Rise
3002;2011-07-05;A1EWWW;Adidas;55,78;48,445078125;27,06;0,131497344478307;24,5281653115637;20: Rise
3003;2011-07-06;A1EWWW;Adidas;55,96;48,51078125;27,06;0,133116846854896;24,6073167951793;20: Rise
3004;2011-07-07;A1EWWW;Adidas;55,8;48,5774609375;27,06;0,12943618391577;24,5369599208543;20: Rise
3005;2011-07-08;A1EWWW;Adidas;55,84;48,6383203125;27,06;0,128969908443768;24,5545491394355;20: Rise
3006;2011-07-11;A1EWWW;Adidas;54,93;48,68765625;27,06;0,113641794101584;24,1543944167119;20: Rise
3007;2011-07-12;A1EWWW;Adidas;54,73;48,742890625;27,06;0,109393557007126;24,0664483238056;20: Rise
3008;2011-07-13;A1EWWW;Adidas;56,33;48,815859375;27,06;0,133395004881945;24,7700170670559;20: Rise
3009;2011-07-14;A1EWWW;Adidas;55,94;48,8874609375;27,06;0,126073276054701;24,5985221858887;20: Rise
3010;2011-07-15;A1EWWW;Adidas;57,42;48,96859375;27,06;0,147185758446534;25,2493232733952;20: Rise
3011;2011-07-18;A1EWWW;Adidas;55,27;49,0394921875;27,06;0,11272856545142;24,3039027746526;20: Rise
3012;2011-07-19;A1EWWW;Adidas;53,58;49,1043359375;27,06;0,0835323639884282;23,5607582895945;20: Rise
3013;2011-07-20;A1EWWW;Adidas;53,47;49,1724609375;27,06;0,0803729018608562;23,512387938496;20: Rise
3014;2011-07-21;A1EWWW;Adidas;53,12;49,2343359375;27,06;0,0731487963573038;23,35848227591;20: Rise
3015;2011-07-22;A1EWWW;Adidas;54,96;49,308125;27,06;0,10283615356623;24,1675863306479;20: Rise
3016;2011-07-25;A1EWWW;Adidas;55,5;49,37921875;27,06;0,110284346846847;24,4050407814949;20: Rise
3017;2011-07-26;A1EWWW;Adidas;54,5;49,4465625;27,06;0,0927236238532108;23,9653103169634;20: Rise
3018;2011-07-27;A1EWWW;Adidas;54,2;49,5126171875;27,06;0,086483077721402;23,833391177604;20: Rise
3019;2011-07-28;A1EWWW;Adidas;53,42;49,5745703125;27,06;0,0719848312897789;23,4904014152695;20: Rise
3020;2011-07-29;A1EWWW;Adidas;51,79;49,6201953125;27,06;0,0418962094516313;22,7736407580832;20: Rise
3021;2011-08-01;A1EWWW;Adidas;51,19;49,661015625;27,06;0,0298688098261376;22,5098024793644;20: Rise
3022;2011-08-02;A1EWWW;Adidas;49,52;49,687109375;27,06;-0,0033745835016157;21,7754526035969;20: Rise
3023;2011-08-03;A1EWWW;Adidas;48,835;49,7091796875;27,06;-0,0179006795843147;21,4742372353928;20: Rise
3024;2011-08-04;A1EWWW;Adidas;48,54;49,715859375;27,06;-0,0242245441903588;21,344516748356;20: Rise
3025;2011-08-05;A1EWWW;Adidas;48,515;49,720234375;27,06;-0,0248425100484388;21,3335234867428;20: Rise
3026;2011-08-08;A1EWWW;Adidas;45,435;49,704921875;27,06;-0,0939786920875978;19,9791536559859;20: Rise
3027;2011-08-09;A1EWWW;Adidas;46,35;49,693203125;27,06;-0,0721295172599788;20,3815070310322;20: Rise
3028;2011-08-10;A1EWWW;Adidas;45,405;49,6691015625;27,06;-0,0939125991080281;19,96596174205;20: Rise
3029;2011-08-11;A1EWWW;Adidas;48,33;49,6611328125;27,06;-0,0275425783674739;21,2521733508044;20: Rise
3030;2011-08-12;A1EWWW;Adidas;49,415;49,669453125;27,06;-0,00514930942021677;21,729280904821;20: Rise
3031;2011-08-15;A1EWWW;Adidas;49,03;49,675390625;27,06;-0,0131631781562311;21,5599846759764;20: Rise
3032;2011-08-16;A1EWWW;Adidas;48,245;49,6749609375;27,06;-0,0296395675717694;21,2147962613193;20: Rise
3033;2011-08-17;A1EWWW;Adidas;48,025;49,67625;27,06;-0,0343831337844875;21,1180555591223;20: Rise
3034;2011-08-18;A1EWWW;Adidas;45,46;49,66390625;27,06;-0,0924748405191378;19,9901469175992;20: Rise
3035;2011-08-19;A1EWWW;Adidas;44,47;49,64359375;27,06;-0,11633896447043;19,410108135906;20: Hold
3036;2011-08-22;A1EWWW;Adidas;44,11;49,6260546875;0;-0,125052248639764;19,410108135906;30: Hold
3037;2011-08-23;A1EWWW;Adidas;44,7;49,6185546875;0;-0,110034780480984;19,410108135906;30: Hold
3038;2011-08-24;A1EWWW;Adidas;45,935;49,6151171875;0;-0,0801157545988899;19,410108135906;30: Hold
3039;2011-08-25;A1EWWW;Adidas;45,67;49,6086328125;0;-0,0862411388767244;19,410108135906;30: Hold
3040;2011-08-26;A1EWWW;Adidas;45,965;49,6043359375;0;-0,0791762414336997;19,410108135906;30: Hold
3041;2011-08-29;A1EWWW;Adidas;47,645;49,609140625;0;-0,0412244857802499;19,410108135906;30: Hold
3042;2011-08-30;A1EWWW;Adidas;47,26;49,60609375;0;-0,0496422714769364;19,410108135906;30: Hold
3043;2011-08-31;A1EWWW;Adidas;48,485;49,6185546875;0;-0,023379492368774;19,410108135906;30: Hold
3044;2011-09-01;A1EWWW;Adidas;48,005;49,6273046875;0;-0,0337944940631185;19,410108135906;30: Hold
3045;2011-09-02;A1EWWW;Adidas;46,5;49,6213671875;0;-0,0671261760752691;19,410108135906;30: Hold
3046;2011-09-05;A1EWWW;Adidas;44,925;49,605078125;0;-0,104175361713968;19,410108135906;30: Hold
3047;2011-09-06;A1EWWW;Adidas;44,245;49,5823828125;0;-0,120632451406939;19,410108135906;30: Hold
3048;2011-09-07;A1EWWW;Adidas;47,07;49,58984375;0;-0,0535339653707247;19,410108135906;30: Hold
3049;2011-09-08;A1EWWW;Adidas;47,04;49,601484375;0;-0,0544533242984697;19,410108135906;30: Hold
3050;2011-09-09;A1EWWW;Adidas;45,61;49,6129296875;0;-0,0877642992216621;19,410108135906;30: Hold
3051;2011-09-12;A1EWWW;Adidas;45,445;49,62890625;0;-0,0920652712069536;19,410108135906;30: Hold
3052;2011-09-13;A1EWWW;Adidas;46,675;49,65109375;0;-0,0637620514193896;19,410108135906;30: Hold
3053;2011-09-14;A1EWWW;Adidas;48,64;49,6934765625;0;-0,0216586464329772;19,410108135906;30: Hold
3054;2011-09-15;A1EWWW;Adidas;49,1;49,731640625;0;-0,0128643711812629;19,410108135906;30: Hold
3055;2011-09-16;A1EWWW;Adidas;49,23;49,77171875;0;-0,0110038340442823;19,410108135906;30: Hold
3056;2011-09-19;A1EWWW;Adidas;48,05;49,8032421875;0;-0,0364878707075965;19,410108135906;30: Hold
3057;2011-09-20;A1EWWW;Adidas;49,82;49,8413671875;0;-0,000428887745885278;19,410108135906;30: Hold
3058;2011-09-21;A1EWWW;Adidas;49,015;49,875859375;0;-0,017563182189126;19,410108135906;30: Hold
3059;2011-09-22;A1EWWW;Adidas;46,02;49,8845703125;0;-0,0839758868426772;19,410108135906;30: Hold
3060;2011-09-23;A1EWWW;Adidas;47,285;49,9066015625;0;-0,0554425623876496;19,410108135906;30: Hold
3061;2011-09-26;A1EWWW;Adidas;47,19;49,924453125;0;-0,057945605530833;19,410108135906;30: Hold
3062;2011-09-27;A1EWWW;Adidas;49,185;49,96140625;0;-0,0157854274677239;19,410108135906;30: Hold
3063;2011-09-28;A1EWWW;Adidas;48,22;49,9893359375;0;-0,0366929891642474;19,410108135906;30: Hold
3064;2011-09-29;A1EWWW;Adidas;46,24;50,0015234375;0;-0,0813478252054499;19,410108135906;30: Hold
3065;2011-09-30;A1EWWW;Adidas;45,775;50,00375;0;-0,092381212452212;19,410108135906;30: Hold
3066;2011-10-03;A1EWWW;Adidas;44,77;49,996953125;0;-0,11675124246147;19,410108135906;30: Hold
3067;2011-10-04;A1EWWW;Adidas;43,95;49,98578125;0;-0,137332906712173;19,410108135906;30: Hold
3068;2011-10-05;A1EWWW;Adidas;45,36;49,9838671875;0;-0,101937107308201;19,410108135906;30: Hold
3069;2011-10-06;A1EWWW;Adidas;46,33;49,990234375;0;-0,0790035479171164;19,410108135906;30: Hold
3070;2011-10-07;A1EWWW;Adidas;47,53;50,0089453125;0;-0,0521553821270777;19,410108135906;30: Hold
3071;2011-10-10;A1EWWW;Adidas;49,265;50,0384765625;0;-0,0157003260428296;19,410108135906;30: Hold
3072;2011-10-11;A1EWWW;Adidas;49,725;50,068515625;0;-0,00690830819507294;19,410108135906;30: Hold
3073;2011-10-12;A1EWWW;Adidas;50,31;50,095390625;50,31;0,00426573991254214;19,2664733357003;30: Rise
3074;2011-10-13;A1EWWW;Adidas;50,06;50,1212109375;50,31;-0,00122275144826223;19,1707345494963;20: Rise
3075;2011-10-14;A1EWWW;Adidas;49,645;50,1388671875;50,31;-0,00994797436801291;19,0118081643976;20: Rise
3076;2011-10-17;A1EWWW;Adidas;49;50,1423828125;50,31;-0,0233139349489797;18,7648020959912;20: Rise
3077;2011-10-18;A1EWWW;Adidas;48,95;50,1418359375;50,31;-0,0243480273237997;18,7456543387503;20: Rise
3078;2011-10-19;A1EWWW;Adidas;49,515;50,145703125;50,31;-0,0127376173886702;18,9620239955715;20: Rise
3079;2011-10-20;A1EWWW;Adidas;49,59;50,15015625;50,31;-0,0112957501512403;18,9907456314327;20: Rise
3080;2011-10-21;A1EWWW;Adidas;51,46;50,1676171875;50,31;0,0251143181597356;19,7068717522389;20: Rise
3081;2011-10-24;A1EWWW;Adidas;51,42;50,1856640625;50,31;0,0240049773920651;19,6915535464462;20: Rise
3082;2011-10-25;A1EWWW;Adidas;51,22;50,1967578125;50,31;0,0199773953045682;19,614962517483;20: Rise
3083;2011-10-26;A1EWWW;Adidas;49,68;50,1922265625;50,31;-0,0103105185688411;19,0252115944661;20: Rise
3084;2011-10-27;A1EWWW;Adidas;51,62;50,2033203125;50,31;0,0274443953409526;19,7681445754095;20: Rise
3085;2011-10-28;A1EWWW;Adidas;52,31;50,2195703125;50,31;0,0399623339227677;20,0323836253326;20: Rise
3086;2011-10-31;A1EWWW;Adidas;51,16;50,22953125;50,31;0,0181874267005468;19,591985208794;20: Rise
3087;2011-11-01;A1EWWW;Adidas;49,55;50,198671875;50,31;-0,0130912588294657;18,97542742564;20: Rise
3088;2011-11-02;A1EWWW;Adidas;51,39;50,18703125;50,31;0,0234086154893943;19,6800648921017;20: Rise
3089;2011-11-03;A1EWWW;Adidas;51,52;50,17609375;50,31;0,0260851368400616;19,7298490609278;20: Rise
3090;2011-11-04;A1EWWW;Adidas;50,86;50,15890625;50,31;0,0137847768383794;19,4770986653492;20: Rise
3091;2011-11-07;A1EWWW;Adidas;50,12;50,138203125;50,31;-0,000363190841979806;19,1937118581852;20: Rise
3092;2011-11-08;A1EWWW;Adidas;50,97;50,123125;50,31;0,0166151657837938;19,519223731279;20: Rise
3093;2011-11-09;A1EWWW;Adidas;50,29;50,11234375;50,31;0,00353263571286492;19,258814232804;20: Rise
3094;2011-11-10;A1EWWW;Adidas;49,94;50,09421875;50,31;-0,00308808069683674;19,1247799321183;20: Rise
3095;2011-11-11;A1EWWW;Adidas;51,95;50,099296875;50,31;0,0356246992300285;19,8945197731988;20: Rise
3096;2011-11-14;A1EWWW;Adidas;52,65;50,109765625;50,31;0,0482475664767327;20,1625883745701;20: Rise
3097;2011-11-15;A1EWWW;Adidas;52,04;50,115390625;50,31;0,0369832700807067;19,9289857362322;20: Rise
3098;2011-11-16;A1EWWW;Adidas;51,28;50,11046875;50,31;0,0228067716458654;19,637939826172;20: Rise
3099;2011-11-17;A1EWWW;Adidas;50,85;50,10890625;50,31;0,0145741150442473;19,473269113901;20: Rise
3100;2011-11-18;A1EWWW;Adidas;50,3;50,099453125;50,31;0,00398701540755412;19,2626437842521;20: Rise
3101;2011-11-21;A1EWWW;Adidas;48,69;50,076171875;50,31;-0,0284693340521673;18,6460860010981;20: Rise
3102;2011-11-22;A1EWWW;Adidas;49;50,0615625;50,31;-0,021664540816327;18,7648020959912;20: Rise
3103;2011-11-23;A1EWWW;Adidas;48,305;50,0378515625;50,31;-0,0358731303695276;18,4986482703439;20: Rise
3104;2011-11-24;A1EWWW;Adidas;48,095;50,00765625;50,31;-0,0397682971202835;18,4182276899325;20: Rise
3105;2011-11-25;A1EWWW;Adidas;48,465;49,9769921875;50,31;-0,0311976103889409;18,5599210935145;20: Rise
3106;2011-11-28;A1EWWW;Adidas;49,725;49,957734375;50,31;-0,00468042986425396;19,0424445759829;20: Rise
3107;2011-11-29;A1EWWW;Adidas;49,435;49,9430859375;50,31;-0,0102778585516342;18,9313875839862;20: Rise
3108;2011-11-30;A1EWWW;Adidas;52,26;49,9515234375;50,31;0,0441729154707226;20,0132358680918;20: Rise
3109;2011-12-01;A1EWWW;Adidas;51,56;49,9574609375;50,31;0,0310810524146618;19,7451672667205;20: Rise
3110;2011-12-02;A1EWWW;Adidas;52,06;49,9735546875;50,31;0,0400777048117549;19,9366448391286;20: Rise
3111;2011-12-05;A1EWWW;Adidas;50,99;49,989140625;50,31;0,0196285423612466;19,5268828341753;20: Rise
3112;2011-12-06;A1EWWW;Adidas;50,82;50,003359375;50,31;0,0160692763675711;19,4617804595565;20: Rise
3113;2011-12-07;A1EWWW;Adidas;50,68;50,0152734375;50,31;0,013116151588397;19,4081667392823;20: Rise
3114;2011-12-08;A1EWWW;Adidas;49,97;50,0156640625;50,31;-0,00091382954772953;19,1362685864628;20: Rise
3115;2011-12-09;A1EWWW;Adidas;50,12;50,0126171875;50,31;0,00214251421588087;19,1937118581852;20: Rise
3116;2011-12-12;A1EWWW;Adidas;48,17;49,9912109375001;50,31;-0,0378079912289817;18,4469493257937;20: Rise
3117;2011-12-13;A1EWWW;Adidas;48,45;49,9788671875;50,31;-0,0315555663054702;18,5541767663423;20: Rise
3118;2011-12-14;A1EWWW;Adidas;48;49,9552734375;50,31;-0,0407348632812507;18,381846951175;20: Rise
3119;2011-12-15;A1EWWW;Adidas;47,89;49,9309765625;50,31;-0,0426180113280442;18,3397218852452;20: Rise
3120;2011-12-16;A1EWWW;Adidas;48,105;49,89734375;50,31;-0,037258990749403;18,4220572413807;20: Rise
3121;2011-12-19;A1EWWW;Adidas;47,955;49,8588671875;50,31;-0,0397011195391518;18,3646139696583;20: Rise
3122;2011-12-20;A1EWWW;Adidas;49,555;49,844375;50,31;-0,00583947129452181;18,9773422013641;20: Rise
3123;2011-12-21;A1EWWW;Adidas;49,43;49,825;50,31;-0,00799109852316457;18,9294728082621;20: Rise
3124;2011-12-22;A1EWWW;Adidas;49,98;49,811015625;50,31;0,00338103991596598;19,140098137911;20: Rise
3125;2011-12-23;A1EWWW;Adidas;50,29;49,78375;50,31;0,0100666136408825;19,258814232804;20: Rise
3126;2011-12-26;A1EWWW;Adidas;50,29;49,74734375;50,31;0,0107905398687608;19,258814232804;20: Rise
3127;2011-12-27;A1EWWW;Adidas;50,3;49,71296875;50,31;0,0116706013916496;19,2626437842521;20: Rise
3128;2011-12-28;A1EWWW;Adidas;49,79;49,67421875;50,31;0,00232539164490829;19,0673366603959;20: Rise
3129;2011-12-29;A1EWWW;Adidas;49,94;49,63484375;50,31;0,00611045754905851;19,1247799321183;20: Rise
3130;2011-12-30;A1EWWW;Adidas;50,26;49,59171875;50,31;0,0132964832869079;19,2473255784595;20: Rise
3131;2012-01-02;A1EWWW;Adidas;51,42;49,55625;50,31;0,0362456242707117;19,6915535464462;20: Rise
3132;2012-01-03;A1EWWW;Adidas;52,13;49,527578125;50,31;0,0499217700939957;19,9634516992657;20: Rise
3133;2012-01-04;A1EWWW;Adidas;51,96;49,497265625;50,31;0,0473967354695921;19,8983493246469;20: Rise
3134;2012-01-05;A1EWWW;Adidas;52,08;49,475;50,31;0,0500192012288787;19,9443039420249;20: Rise
3135;2012-01-06;A1EWWW;Adidas;51,74;49,451640625;50,31;0,0442280513142637;19,8140991927874;20: Rise
3136;2012-01-09;A1EWWW;Adidas;52,9;49,42484375;50,31;0,0656929347826088;20,2583271607741;20: Rise
3137;2012-01-10;A1EWWW;Adidas;53,52;49,4059375;50,31;0,0768696281763828;20,4957593505601;20: Rise
3138;2012-01-11;A1EWWW;Adidas;53,45;49,374921875;50,31;0,0762409377923295;20,468952490423;20: Rise
3139;2012-01-12;A1EWWW;Adidas;53,7;49,36265625;50,31;0,080769902234637;20,564691276627;20: Rise
3140;2012-01-13;A1EWWW;Adidas;52,67;49,355546875;50,31;0,0629286714448454;20,1702474774664;20: Rise
3141;2012-01-16;A1EWWW;Adidas;53,78;49,35796875;50,31;0,0822244561175159;20,5953276882123;20: Rise
3142;2012-01-17;A1EWWW;Adidas;54,64;49,36984375;50,31;0,0964523471815521;20,9246691127542;20: Rise
3143;2012-01-18;A1EWWW;Adidas;55,82;49,3765625;50,31;0,115432416696525;21,3765561836373;20: Rise
3144;2012-01-19;A1EWWW;Adidas;54,97;49,372421875;50,31;0,101829691195197;21,0510443105435;20: Rise
3145;2012-01-20;A1EWWW;Adidas;55,36;49,379140625;50,31;0,108035754606214;21,2003968170218;20: Rise
3146;2012-01-23;A1EWWW;Adidas;55,04;49,385703125;50,31;0,10273068450218;21,0778511706807;20: Rise
3147;2012-01-24;A1EWWW;Adidas;55,08;49,398671875;50,31;0,103146843228032;21,0931693764733;20: Rise
3148;2012-01-25;A1EWWW;Adidas;55,22;49,42546875;50,31;0,104935372147773;21,1467830967476;20: Rise
3149;2012-01-26;A1EWWW;Adidas;56,5;49,466953125;50,31;0,124478705752212;21,6369656821122;20: Rise
3150;2012-01-27;A1EWWW;Adidas;55,92;49,516953125;50,31;0,114503699481402;21,4148516981189;20: Rise
3151;2012-01-30;A1EWWW;Adidas;55,5;49,5690234375;50,31;0,106864442567568;21,2540105372961;20: Rise
3152;2012-01-31;A1EWWW;Adidas;55,08;49,6201171875;50,31;0,0991264127178652;21,0931693764733;20: Rise
3153;2012-02-01;A1EWWW;Adidas;57,23;49,688203125;50,31;0,131780480080378;21,916522937828;20: Rise
3154;2012-02-02;A1EWWW;Adidas;57,3;49,7808984375;50,31;0,131223412958115;21,9433297979652;20: Rise
3155;2012-02-03;A1EWWW;Adidas;58,16;49,8731640625;50,31;0,142483423959766;22,272671222507;20: Rise
3156;2012-02-06;A1EWWW;Adidas;58,5;49,97546875;50,31;0,145718482905983;22,4028759717445;20: Rise
3157;2012-02-07;A1EWWW;Adidas;57,55;50,0475;50,31;0,130364900086881;22,0390685841692;20: Rise
3158;2012-02-08;A1EWWW;Adidas;56,71;50,1044921875;50,31;0,116478712969494;21,7173862625236;20: Rise
3159;2012-02-09;A1EWWW;Adidas;56,59;50,1635546875;50,31;0,113561500485952;21,6714316451457;20: Rise
3160;2012-02-10;A1EWWW;Adidas;56,51;50,228125;50,31;0,111163953282605;21,6407952335604;20: Rise
3161;2012-02-13;A1EWWW;Adidas;57,22;50,2999609375;50,31;0,120937418079343;21,9126933863799;20: Rise
3162;2012-02-14;A1EWWW;Adidas;57,77;50,3961328125;50,31;0,127641806949974;22,1233187160287;20: Rise
3163;2012-02-15;A1EWWW;Adidas;59,26;50,5116796875;50,31;0,147626059947688;22,6939218818048;20: Rise
3164;2012-02-16;A1EWWW;Adidas;59,13;50,6290234375;50,31;0,143767572509724;22,6441377129787;20: Rise
3165;2012-02-17;A1EWWW;Adidas;59,85;50,7473828125;50,31;0,152090512740184;22,9198654172463;20: Rise
3166;2012-02-20;A1EWWW;Adidas;60,34;50,859921875;50,31;0,157111006380511;23,1075134382062;20: Rise
3167;2012-02-21;A1EWWW;Adidas;59,01;50,964140625;50,31;0,13634738815455;22,5981830956008;20: Rise
3168;2012-02-22;A1EWWW;Adidas;58,5;51,0620703125;50,31;0,127144097222222;22,4028759717445;20: Rise
3169;2012-02-23;A1EWWW;Adidas;58,9;51,15;50,31;0,131578947368421;22,556058029671;20: Rise
3170;2012-02-24;A1EWWW;Adidas;58,75;51,239765625;50,31;0,127833776595745;22,4986147579486;20: Rise
3171;2012-02-27;A1EWWW;Adidas;58,2;51,3156640625;50,31;0,118287559063574;22,2879894282997;20: Rise
3172;2012-02-28;A1EWWW;Adidas;58,88;51,400625;50,31;0,127027428668478;22,5483989267747;20: Rise
3173;2012-02-29;A1EWWW;Adidas;58,98;51,498125;50,31;0,126854442183791;22,5866944412563;20: Rise
3174;2012-03-01;A1EWWW;Adidas;60,02;51,6160546875;50,31;0,14001908218094;22,9849677918651;20: Rise
3175;2012-03-02;A1EWWW;Adidas;59,33;51,73390625;50,31;0,12803124473285;22,7207287419419;20: Rise
3176;2012-03-05;A1EWWW;Adidas;59,47;51,83078125;50,31;0,12845499831848;22,7743424622162;20: Rise
3177;2012-03-06;A1EWWW;Adidas;57,73;51,914296875;50,31;0,100739704226572;22,1080005102361;20: Rise
3178;2012-03-07;A1EWWW;Adidas;56;51,99546875;50,31;0,071509486607143;21,4454881097042;20: Rise
3179;2012-03-08;A1EWWW;Adidas;57,86;52,0924609375;50,31;0,0996809378240581;22,1577846790622;20: Rise
3180;2012-03-09;A1EWWW;Adidas;58,1;52,18171875;50,31;0,101863704819277;22,2496939138181;20: Rise
3181;2012-03-12;A1EWWW;Adidas;58,72;52,26046875;50,31;0,110005641178474;22,4871261036041;20: Rise
3182;2012-03-13;A1EWWW;Adidas;60;52,345625;50,31;0,127572916666667;22,9773086889688;20: Rise
3183;2012-03-14;A1EWWW;Adidas;59,8;52,428203125;50,31;0,123274195234113;22,9007176600055;20: Rise
3184;2012-03-15;A1EWWW;Adidas;59,37;52,516640625;50,31;0,115434720818595;22,7360469477346;20: Rise
3185;2012-03-16;A1EWWW;Adidas;59,1;52,589140625;50,31;0,110166825296108;22,6326490586342;20: Rise
3186;2012-03-19;A1EWWW;Adidas;59,03;52,6673828125;50,31;0,107786162756226;22,6058421984971;20: Rise
3187;2012-03-20;A1EWWW;Adidas;59,01;52,7688671875;50,31;0,105763985976953;22,5981830956008;20: Rise
3188;2012-03-21;A1EWWW;Adidas;57,64;52,849765625;50,31;0,0831060786780013;22,0735345472026;20: Rise
3189;2012-03-22;A1EWWW;Adidas;57,89;52,933359375;50,31;0,0856217071169458;22,1692733334067;20: Rise
3190;2012-03-23;A1EWWW;Adidas;57,81;53,0007421875;50,31;0,0831907596004149;22,1386369218214;20: Rise
3191;2012-03-26;A1EWWW;Adidas;58,98;53,0848046875;50,31;0,0999524468040011;22,5866944412563;20: Rise
3192;2012-03-27;A1EWWW;Adidas;58,98;53,1843359375;50,31;0,0982649044167511;22,5866944412563;20: Rise
3193;2012-03-28;A1EWWW;Adidas;58,39;53,282890625;50,31;0,0874654799623221;22,3607509058148;20: Rise
3194;2012-03-29;A1EWWW;Adidas;57,49;53,382265625;50,31;0,0714512850060879;22,0160912754802;20: Rise
3195;2012-03-30;A1EWWW;Adidas;58,54;53,49625;50,31;0,0861590365562008;22,4181941775372;20: Rise
3196;2012-04-02;A1EWWW;Adidas;61,11;53,619296875;50,31;0,122577370724922;23,4023888997147;20: Rise
3197;2012-04-03;A1EWWW;Adidas;60,5;53,73;50,31;0,111900826446281;23,1687862613768;20: Rise
3198;2012-04-04;A1EWWW;Adidas;58,48;53,815546875;50,31;0,0797615103454171;22,3952168688482;20: Rise
3199;2012-04-05;A1EWWW;Adidas;59,41;53,8948046875;50,31;0,0928327775206194;22,7513651535272;20: Rise
3200;2012-04-06;A1EWWW;Adidas;59,41;53,97046875;50,31;0,0915591861639454;22,7513651535272;20: Rise
3201;2012-04-09;A1EWWW;Adidas;59,41;54,0415625;50,31;0,0903625231442518;22,7513651535272;20: Rise
3202;2012-04-10;A1EWWW;Adidas;58,27;54,105703125;50,31;0,0714655375836622;22,3147962884368;20: Rise
3203;2012-04-11;A1EWWW;Adidas;58,46;54,1745703125;50,31;0,0733053316370166;22,3875577659519;20: Rise
3204;2012-04-12;A1EWWW;Adidas;59,54;54,2569140625;50,31;0,0887317087252267;22,8011493223533;20: Rise
3205;2012-04-13;A1EWWW;Adidas;58,29;54,3298828125;50,31;0,0679381915851775;22,3224553913331;20: Rise
3206;2012-04-16;A1EWWW;Adidas;59,43;54,40734375;50,31;0,0845138187783946;22,7590242564236;20: Rise
3207;2012-04-17;A1EWWW;Adidas;60,32;54,491171875;50,31;0,0966317659980105;23,0998543353099;20: Rise
3208;2012-04-18;A1EWWW;Adidas;59,89;54,55703125;50,31;0,0890460636166304;22,935183623039;20: Rise
3209;2012-04-19;A1EWWW;Adidas;59,51;54,620234375;50,31;0,0821671252730632;22,7896606680088;20: Rise
3210;2012-04-20;A1EWWW;Adidas;59,39;54,6840625;50,31;0,0792378767469268;22,7437060506309;20: Rise
3211;2012-04-23;A1EWWW;Adidas;56,94;54,74078125;50,31;0,038623441341763;21,8054659458313;20: Rise
3212;2012-04-24;A1EWWW;Adidas;57,87;54,789609375;50,31;0,0532294906687402;22,1616142305104;20: Rise
3213;2012-04-25;A1EWWW;Adidas;58,78;54,84015625;50,31;0,0670269436883293;22,5101034122931;20: Rise
3214;2012-04-26;A1EWWW;Adidas;58,63;54,898515625;50,31;0,0636446251918812;22,4526601405706;20: Rise
3215;2012-04-27;A1EWWW;Adidas;59,82;54,97875;50,31;0,0809302908726179;22,9083767629018;20: Rise
3216;2012-04-30;A1EWWW;Adidas;63;55,069453125;50,31;0,125881696428571;24,1261741234172;20: Rise
3217;2012-05-01;A1EWWW;Adidas;63;55,159140625;50,31;0,12445808531746;24,1261741234172;20: Rise
3218;2012-05-02;A1EWWW;Adidas;63,16;55,255234375;50,31;0,125154617241925;24,1874469465878;20: Rise
3219;2012-05-03;A1EWWW;Adidas;62,57;55,3525;50,31;0,115350807096052;23,9615034111463;20: Rise
3220;2012-05-04;A1EWWW;Adidas;61,7;55,436328125;50,31;0,10151818273906;23,6283324351562;20: Rise
3221;2012-05-07;A1EWWW;Adidas;62,86;55,53453125;50,31;0,116536251193128;24,0725604031429;20: Rise
3222;2012-05-08;A1EWWW;Adidas;60,36;55,6159375;50,31;0,078596131544069;23,1151725411026;20: Rise
3223;2012-05-09;A1EWWW;Adidas;61,48;55,690390625;50,31;0,0941706144274562;23,5440823032966;20: Rise
3224;2012-05-10;A1EWWW;Adidas;61,54;55,75984375;50,31;0,0939251909327268;23,5670596119856;20: Rise
3225;2012-05-11;A1EWWW;Adidas;61,05;55,830234375;50,31;0,0854998464373465;23,3794115910257;20: Rise
3226;2012-05-14;A1EWWW;Adidas;60,09;55,8990625;50,31;0,0697443418206025;23,0117746520022;20: Rise
3227;2012-05-15;A1EWWW;Adidas;61,09;55,9790625;50,31;0,0836624242920282;23,3947297968184;20: Rise
3228;2012-05-16;A1EWWW;Adidas;61,07;56,063203125;50,31;0,0819845566562962;23,387070693922;20: Rise
3229;2012-05-17;A1EWWW;Adidas;60,42;56,15484375;50,31;0,0705917949354519;23,1381498497915;20: Rise
3230;2012-05-18;A1EWWW;Adidas;59,2;56,23453125;50,31;0,0500923775337839;22,6709445731158;20: Rise
3231;2012-05-21;A1EWWW;Adidas;60,85;56,3325390625;50,31;0,0742392923171735;23,3028205620625;20: Rise
3232;2012-05-22;A1EWWW;Adidas;61,37;56,43625;50,31;0,0803935147466188;23,5019572373669;20: Rise
3233;2012-05-23;A1EWWW;Adidas;59,5;56,5224609375;50,31;0,0500426733193279;22,7858311165607;20: Rise
3234;2012-05-24;A1EWWW;Adidas;58,9;56,594140625;50,31;0,0391487160441428;22,556058029671;20: Rise
3235;2012-05-25;A1EWWW;Adidas;59,18;56,6702734375;50,31;0,0424083569195675;22,6632854702195;20: Rise
